id,Beam/Column,Wall,Floor,Cladding,Wall Insulation,Roof Insulation,Roof Membrane,IGU,Window Frame,WWR,Floor to Floor Height,Parking Levels,SCM,GWP
162197,Glulam,Wood Stud OVE,Wood Joist,PVC,Mineral Wool,Polyiso,Mod Bit,Double Glazed,Aluminum,25,3,0,30,87.2
34958,Load Bearing Wood Wall,CLT,Wood Joist,Brick,XPS,Polyiso,EPDM,Double Glazed,PVC,10,3,0,30,143.6
185526,Glulam,Wood Stud OVE,CLT,Brick,Fiberglass,XPS,Mod Bit,Double Glazed,Fiberglass,10,3,0,0,141.8
29460,Load Bearing Wood Wall,Wood Stud,CLT,PVC,Spray Foam,XPS,Mod Bit,Triple Glazed,PVC,10,3,0,0,209.1
118509,Glulam,Steel Stud,CLT,EIFS,EIFS,Polyiso,EPDM,Triple Glazed,Wood,25,3,0,0,145.7
17700,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,Fiberglass,Polyiso,EPDM,Triple Glazed,PVC,10,3,0,0,81.0
240148,Glulam,ICF,CLT,Brick,Mineral Wool,Mineral Wool,EPDM,Double Glazed,Aluminum,25,3,0,20,252.9
146478,Glulam,Wood Stud,CLT,Metal,XPS,EPS,PVC,Triple Glazed,Fiberglass,10,3,0,0,174.8
222028,Glulam,ICF,Wood Joist,PVC,Fiberglass,EPS,EPDM,Triple Glazed,Aluminum,25,3,0,20,200.2
10155,Load Bearing Wood Wall,Wood Stud,Wood Joist,Fiberboard,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Aluminum,25,3,0,0,102.4
137152,Glulam,Wood Stud,Wood I Joist,PVC,XPS,XPS,Mod Bit,Double Glazed,PVC,25,3,0,20,108.7
247442,Glulam,ICF,CLT,EIFS,EIFS,Polyiso,Mod Bit,Double Glazed,Aluminum,10,3,0,30,239.3
49827,Load Bearing Wood Wall,CLT,CLT,EIFS,EIFS,Polyiso,PVC,Double Glazed,Aluminum,25,3,0,0,137.4
127895,Glulam,Wood Stud,Wood Joist,EIFS,EIFS,XPS,PVC,Double Glazed,Wood,25,3,0,30,91.5
196857,Glulam,Wood Stud OVE,CLT,Fiberboard,Mineral Wool,Mineral Wool,PVC,Double Glazed,Fiberglass,25,3,0,0,119.1
215206,Glulam,CLT,CLT,Fiberboard,XPS,Polyiso,Mod Bit,Double Glazed,Wood,25,3,0,20,146.6
180476,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,EPS,PVC,Triple Glazed,Wood,10,3,0,30,88.4
8572,Load Bearing Wood Wall,Wood Stud,Wood Joist,EIFS,EIFS,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,25,3,0,20,100.8
121351,Glulam,Wood Stud,Wood Joist,Brick,XPS,Polyiso,EPDM,Double Glazed,Fiberglass,10,3,0,20,124.6
234408,Glulam,ICF,Wood I Joist,PVC,Spray Foam,Mineral Wool,EPDM,Triple Glazed,Aluminum,10,3,0,0,312.5
152296,Glulam,Wood Stud,CLT,EIFS,EIFS,EPS,Mod Bit,Triple Glazed,PVC,25,3,0,20,130.8
81171,Load Bearing Wood Wall,ICF,CLT,PVC,Fiberglass,Mineral Wool,EPDM,Double Glazed,Aluminum,25,3,0,0,228.9
155199,Glulam,Wood Stud,CLT,Fiberboard,Spray Foam,EPS,EPDM,Double Glazed,PVC,25,3,0,0,194.7
162811,Glulam,Wood Stud OVE,Wood Joist,PVC,Fiberglass,Polyiso,Mod Bit,Triple Glazed,Wood,10,3,0,20,77.7
137021,Glulam,Wood Stud,Wood I Joist,Metal,Spray Foam,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,25,3,0,30,206.9
66481,Load Bearing Wood Wall,ICF,Wood I Joist,Metal,Mineral Wool,EPS,EPDM,Double Glazed,Aluminum,10,3,0,20,264.9
161593,Glulam,Wood Stud OVE,Wood Joist,PVC,XPS,Polyiso,PVC,Triple Glazed,Aluminum,10,3,0,20,97.4
42033,Load Bearing Wood Wall,CLT,Wood I Joist,Metal,XPS,Mineral Wool,EPDM,Triple Glazed,Fiberglass,25,3,0,0,160.5
231570,Glulam,ICF,Wood I Joist,Metal,Spray Foam,XPS,PVC,Double Glazed,Wood,10,3,0,0,361.0
119885,Glulam,Steel Stud,CLT,Fiberboard,Fiberglass,XPS,Mod Bit,Triple Glazed,Aluminum,25,3,0,30,149.3
208512,Glulam,CLT,Wood I Joist,EIFS,EIFS,XPS,PVC,Double Glazed,Aluminum,10,3,0,0,112.2
7319,Load Bearing Wood Wall,Wood Stud,Wood Joist,EIFS,EIFS,Polyiso,EPDM,Double Glazed,Wood,25,3,0,30,86.6
18263,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,Spray Foam,Polyiso,EPDM,Double Glazed,Wood,25,3,0,30,156.7
73451,Load Bearing Wood Wall,ICF,Wood I Joist,Fiberboard,Mineral Wool,Polyiso,PVC,Double Glazed,Fiberglass,25,3,0,30,194.1
42808,Load Bearing Wood Wall,CLT,Wood I Joist,PVC,XPS,EPS,PVC,Triple Glazed,PVC,25,3,0,20,125.7
174715,Glulam,Wood Stud OVE,Wood I Joist,Metal,Spray Foam,EPS,PVC,Triple Glazed,Wood,10,3,0,20,218.1
25666,Load Bearing Wood Wall,Wood Stud,CLT,Metal,XPS,Polyiso,PVC,Triple Glazed,Fiberglass,25,3,0,20,172.3
53189,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Fiberglass,EPS,Mod Bit,Double Glazed,Aluminum,25,3,0,30,213.4
128400,Glulam,Wood Stud,Wood Joist,EIFS,EIFS,Mineral Wool,EPDM,Double Glazed,Aluminum,10,3,0,0,86.0
115500,Glulam,Steel Stud,CLT,PVC,Fiberglass,Polyiso,PVC,Double Glazed,PVC,10,3,0,0,131.2
140493,Glulam,Wood Stud,Wood I Joist,EIFS,EIFS,Mineral Wool,Mod Bit,Triple Glazed,Wood,25,3,0,0,99.6
197259,Glulam,Wood Stud OVE,CLT,Fiberboard,Fiberglass,EPS,EPDM,Triple Glazed,Aluminum,25,3,0,0,122.9
169111,Glulam,Wood Stud OVE,Wood Joist,Fiberboard,Spray Foam,Polyiso,Mod Bit,Double Glazed,Fiberglass,10,3,0,20,173.6
50182,Load Bearing Wood Wall,CLT,CLT,EIFS,EIFS,XPS,Mod Bit,Double Glazed,Wood,25,3,0,20,140.6
196523,Glulam,Wood Stud OVE,CLT,Fiberboard,Mineral Wool,XPS,EPDM,Double Glazed,Fiberglass,25,3,0,30,121.0
45800,Load Bearing Wood Wall,CLT,Wood I Joist,Fiberboard,Mineral Wool,Polyiso,PVC,Double Glazed,Fiberglass,10,3,0,30,105.5
68651,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,Mineral Wool,XPS,EPDM,Double Glazed,Fiberglass,25,3,0,30,194.0
17339,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,Fiberglass,XPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,30,88.2
186929,Glulam,Wood Stud OVE,CLT,Brick,Cellulose,Polyiso,PVC,Double Glazed,PVC,25,3,0,30,136.7
76906,Load Bearing Wood Wall,ICF,CLT,Brick,Spray Foam,Polyiso,PVC,Double Glazed,Fiberglass,25,3,0,20,324.6
102179,Glulam,Steel Stud,Wood I Joist,Metal,Spray Foam,EPS,Mod Bit,Triple Glazed,Fiberglass,25,3,0,30,227.5
114078,Glulam,Steel Stud,CLT,PVC,XPS,XPS,PVC,Triple Glazed,Fiberglass,10,3,0,0,158.4
152507,Glulam,Wood Stud,CLT,EIFS,EIFS,Mineral Wool,PVC,Double Glazed,Fiberglass,25,3,0,30,116.4
15262,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Metal,Fiberglass,EPS,EPDM,Triple Glazed,Wood,25,3,0,20,127.4
142419,Glulam,Wood Stud,Wood I Joist,Fiberboard,Mineral Wool,EPS,PVC,Double Glazed,Aluminum,25,3,0,0,95.6
172321,Glulam,Wood Stud OVE,Wood I Joist,Brick,Cellulose,XPS,EPDM,Double Glazed,Aluminum,10,3,0,20,113.0
194587,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,Mineral Wool,PVC,Triple Glazed,Wood,10,3,0,20,116.0
174342,Glulam,Wood Stud OVE,Wood I Joist,Metal,Fiberglass,Polyiso,EPDM,Double Glazed,Fiberglass,10,3,0,0,121.9
167997,Glulam,Wood Stud OVE,Wood Joist,Fiberboard,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Wood,25,3,0,0,97.8
87334,Glulam,Steel Stud,Wood Joist,Brick,Mineral Wool,Polyiso,Mod Bit,Double Glazed,Wood,25,3,0,20,133.7
226171,Glulam,ICF,Wood Joist,Fiberboard,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Wood,10,3,0,20,223.9
193625,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,XPS,Mod Bit,Triple Glazed,PVC,25,3,0,30,132.9
42411,Load Bearing Wood Wall,CLT,Wood I Joist,Metal,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Aluminum,25,3,0,0,153.9
149164,Glulam,Wood Stud,CLT,PVC,XPS,Mineral Wool,EPDM,Triple Glazed,Aluminum,25,3,0,20,133.9
239180,Glulam,ICF,CLT,Brick,XPS,XPS,EPDM,Triple Glazed,Wood,10,3,0,30,283.6
166626,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,EPS,PVC,Double Glazed,Wood,10,3,0,0,86.2
125124,Glulam,Wood Stud,Wood Joist,Metal,Spray Foam,XPS,EPDM,Triple Glazed,PVC,10,3,0,0,222.3
100442,Glulam,Steel Stud,Wood I Joist,Metal,XPS,EPS,Mod Bit,Triple Glazed,Aluminum,10,3,0,30,173.9
10383,Load Bearing Wood Wall,Wood Stud,Wood Joist,Fiberboard,Fiberglass,XPS,PVC,Double Glazed,PVC,25,3,0,0,94.0
207187,Glulam,CLT,Wood I Joist,PVC,XPS,Polyiso,EPDM,Double Glazed,Wood,10,3,0,20,113.4
23954,Load Bearing Wood Wall,Wood Stud,CLT,Brick,Mineral Wool,Polyiso,Mod Bit,Double Glazed,Aluminum,10,3,0,30,143.1
169473,Glulam,Wood Stud OVE,Wood Joist,Fiberboard,Cellulose,XPS,EPDM,Triple Glazed,Fiberglass,25,3,0,0,96.7
20363,Load Bearing Wood Wall,Wood Stud,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,30,93.4
144900,Glulam,Wood Stud,CLT,Brick,Mineral Wool,Polyiso,PVC,Triple Glazed,PVC,10,3,0,0,145.5
166351,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,Mineral Wool,PVC,Triple Glazed,Fiberglass,10,3,0,20,87.2
73757,Load Bearing Wood Wall,ICF,Wood I Joist,Fiberboard,Fiberglass,XPS,PVC,Triple Glazed,Aluminum,25,3,0,30,202.7
175053,Glulam,Wood Stud OVE,Wood I Joist,Metal,Spray Foam,Mineral Wool,Mod Bit,Triple Glazed,Wood,25,3,0,0,206.0
44358,Load Bearing Wood Wall,CLT,Wood I Joist,EIFS,EIFS,XPS,PVC,Double Glazed,Fiberglass,10,3,0,0,112.5
80500,Load Bearing Wood Wall,ICF,CLT,PVC,Mineral Wool,Mineral Wool,PVC,Double Glazed,Aluminum,25,3,0,20,228.9
164310,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,EPS,PVC,Double Glazed,Fiberglass,10,3,0,0,86.6
51569,Load Bearing Wood Wall,CLT,CLT,Fiberboard,Mineral Wool,Polyiso,PVC,Double Glazed,PVC,25,3,0,30,136.2
120804,Glulam,Steel Stud,CLT,Fiberboard,Spray Foam,Polyiso,EPDM,Triple Glazed,PVC,10,3,0,0,231.3
227540,Glulam,ICF,Wood I Joist,Brick,XPS,XPS,PVC,Double Glazed,Wood,10,3,0,30,254.5
75536,Load Bearing Wood Wall,ICF,CLT,Brick,Mineral Wool,XPS,Mod Bit,Triple Glazed,Fiberglass,10,3,0,30,274.0
236422,Glulam,ICF,Wood I Joist,EIFS,EIFS,EPS,EPDM,Double Glazed,Wood,25,3,0,20,201.7
134745,Glulam,Wood Stud,Wood I Joist,Brick,Spray Foam,Mineral Wool,EPDM,Double Glazed,Fiberglass,25,3,0,0,184.9
68397,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,XPS,Polyiso,EPDM,Triple Glazed,Wood,25,3,0,0,222.5
201596,Glulam,CLT,Wood Joist,PVC,XPS,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,30,112.6
484,Load Bearing Wood Wall,Wood Stud,Wood Joist,Brick,XPS,Mineral Wool,Mod Bit,Double Glazed,Aluminum,25,3,0,20,127.8
52428,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Mineral Wool,XPS,PVC,Double Glazed,PVC,10,3,0,0,260.0
6799,Load Bearing Wood Wall,Wood Stud,Wood Joist,PVC,Spray Foam,Mineral Wool,PVC,Triple Glazed,Fiberglass,10,3,0,20,170.5
83304,Load Bearing Wood Wall,ICF,CLT,EIFS,EIFS,Polyiso,Mod Bit,Triple Glazed,Aluminum,10,3,0,0,262.0
240941,Glulam,ICF,CLT,Brick,Spray Foam,EPS,PVC,Triple Glazed,Aluminum,25,3,0,30,323.6
19143,Load Bearing Wood Wall,Wood Stud,Wood I Joist,EIFS,EIFS,XPS,EPDM,Triple Glazed,PVC,25,3,0,0,106.9
238344,Glulam,ICF,Wood I Joist,Fiberboard,Fiberglass,Mineral Wool,PVC,Triple Glazed,Aluminum,10,3,0,0,225.7
233264,Glulam,ICF,Wood I Joist,PVC,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Fiberglass,10,3,0,30,206.5
47873,Load Bearing Wood Wall,CLT,CLT,Metal,Mineral Wool,XPS,Mod Bit,Double Glazed,PVC,25,3,0,30,177.7
49878,Load Bearing Wood Wall,CLT,CLT,EIFS,EIFS,Polyiso,Mod Bit,Double Glazed,Fiberglass,10,3,0,0,136.6
216619,Glulam,ICF,Wood Joist,Brick,Mineral Wool,XPS,PVC,Triple Glazed,Wood,10,3,0,20,252.8
31933,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,EPS,EPDM,Double Glazed,PVC,10,3,0,20,116.8
57522,Load Bearing Wood Wall,ICF,Wood Joist,PVC,Mineral Wool,Mineral Wool,Mod Bit,Double Glazed,Wood,10,3,0,0,224.3
181103,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Triple Glazed,Wood,25,3,0,30,97.8
16635,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,XPS,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,25,3,0,0,111.6
73333,Load Bearing Wood Wall,ICF,Wood I Joist,Fiberboard,Mineral Wool,EPS,PVC,Triple Glazed,PVC,10,3,0,20,227.6
126039,Glulam,Wood Stud,Wood Joist,PVC,XPS,Mineral Wool,PVC,Triple Glazed,PVC,25,3,0,0,107.2
220333,Glulam,ICF,Wood Joist,Metal,Spray Foam,Polyiso,PVC,Double Glazed,PVC,10,3,0,20,348.1
30480,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,Mineral Wool,EPDM,Double Glazed,Aluminum,10,3,0,0,116.3
126317,Glulam,Wood Stud,Wood Joist,PVC,Mineral Wool,EPS,PVC,Triple Glazed,Aluminum,25,3,0,30,93.4
224389,Glulam,ICF,Wood Joist,EIFS,EIFS,Polyiso,PVC,Triple Glazed,PVC,10,3,0,20,222.6
52977,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Fiberglass,25,3,0,0,235.6
10530,Load Bearing Wood Wall,Wood Stud,Wood Joist,Fiberboard,Fiberglass,EPS,PVC,Double Glazed,Wood,10,3,0,0,81.9
134102,Glulam,Wood Stud,Wood I Joist,Brick,Fiberglass,Mineral Wool,PVC,Triple Glazed,PVC,10,3,0,30,109.2
225586,Glulam,ICF,Wood Joist,Fiberboard,XPS,Polyiso,Mod Bit,Triple Glazed,Fiberglass,25,3,0,20,221.3
116042,Glulam,Steel Stud,CLT,PVC,Spray Foam,EPS,EPDM,Triple Glazed,Aluminum,10,3,0,30,224.3
151246,Glulam,Wood Stud,CLT,EIFS,EIFS,Polyiso,PVC,Triple Glazed,Wood,25,3,0,20,123.8
61179,Load Bearing Wood Wall,ICF,Wood Joist,Fiberboard,XPS,XPS,EPDM,Triple Glazed,Aluminum,25,3,0,0,233.1
27136,Load Bearing Wood Wall,Wood Stud,CLT,Metal,Spray Foam,XPS,Mod Bit,Double Glazed,PVC,25,3,0,20,236.0
215481,Glulam,CLT,CLT,Fiberboard,Mineral Wool,XPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,0,141.9
107988,Glulam,Steel Stud,Wood I Joist,Fiberboard,Mineral Wool,EPS,EPDM,Triple Glazed,PVC,10,3,0,0,118.9
58341,Load Bearing Wood Wall,ICF,Wood Joist,PVC,Spray Foam,EPS,PVC,Double Glazed,Wood,25,3,0,0,275.9
87718,Glulam,Steel Stud,Wood Joist,Brick,Fiberglass,EPS,PVC,Double Glazed,Wood,25,3,0,20,127.3
95932,Glulam,Steel Stud,Wood Joist,Fiberboard,XPS,Polyiso,PVC,Triple Glazed,Aluminum,25,3,0,20,131.6
189649,Glulam,Wood Stud OVE,CLT,Metal,Cellulose,EPS,PVC,Double Glazed,Aluminum,10,3,0,20,152.3
77951,Load Bearing Wood Wall,ICF,CLT,Metal,Mineral Wool,EPS,PVC,Triple Glazed,Wood,25,3,0,30,262.6
146259,Glulam,Wood Stud,CLT,Brick,Spray Foam,Mineral Wool,EPDM,Double Glazed,Aluminum,25,3,0,0,214.3
41226,Load Bearing Wood Wall,CLT,Wood I Joist,Brick,Mineral Wool,Polyiso,PVC,Triple Glazed,Wood,10,3,0,0,136.2
40192,Load Bearing Wood Wall,CLT,Wood Joist,Fiberboard,Mineral Wool,Mineral Wool,PVC,Double Glazed,PVC,25,3,0,20,108.6
248383,Glulam,ICF,CLT,Fiberboard,XPS,XPS,EPDM,Triple Glazed,Fiberglass,10,3,0,20,269.7
188809,Glulam,Wood Stud OVE,CLT,Metal,Fiberglass,Mineral Wool,PVC,Triple Glazed,Aluminum,10,3,0,20,152.5
161087,Glulam,Wood Stud OVE,Wood Joist,Metal,Cellulose,Polyiso,Mod Bit,Triple Glazed,Wood,25,3,0,30,125.2
14958,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Metal,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Fiberglass,10,3,0,0,132.8
3464,Load Bearing Wood Wall,Wood Stud,Wood Joist,Metal,Fiberglass,XPS,PVC,Double Glazed,Fiberglass,10,3,0,30,124.9
235253,Glulam,ICF,Wood I Joist,EIFS,EIFS,EPS,EPDM,Double Glazed,Aluminum,25,3,0,30,194.8
193687,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,EPS,PVC,Double Glazed,Fiberglass,10,3,0,20,114.8
2197,Load Bearing Wood Wall,Wood Stud,Wood Joist,Brick,Spray Foam,Mineral Wool,PVC,Triple Glazed,PVC,10,3,0,20,202.8
221551,Glulam,ICF,Wood Joist,PVC,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Fiberglass,10,3,0,20,218.9
62450,Load Bearing Wood Wall,ICF,Wood Joist,Fiberboard,Fiberglass,EPS,EPDM,Double Glazed,Aluminum,10,3,0,30,203.7
73180,Load Bearing Wood Wall,ICF,Wood I Joist,Fiberboard,Mineral Wool,XPS,PVC,Triple Glazed,Aluminum,25,3,0,20,218.0
40586,Load Bearing Wood Wall,CLT,Wood I Joist,Brick,XPS,EPS,EPDM,Triple Glazed,Aluminum,10,3,0,30,149.1
69794,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,Spray Foam,XPS,EPDM,Double Glazed,Aluminum,10,3,0,30,297.3
144267,Glulam,Wood Stud,CLT,Brick,XPS,EPS,EPDM,Triple Glazed,Aluminum,25,3,0,0,161.9
239992,Glulam,ICF,CLT,Brick,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,PVC,25,3,0,20,263.3
209356,Glulam,CLT,Wood I Joist,Fiberboard,XPS,EPS,EPDM,Triple Glazed,Aluminum,25,3,0,20,127.4
108597,Glulam,Steel Stud,Wood I Joist,Fiberboard,Fiberglass,Polyiso,PVC,Double Glazed,Wood,25,3,0,0,107.6
122051,Glulam,Wood Stud,Wood Joist,Brick,Mineral Wool,Mineral Wool,Mod Bit,Triple Glazed,Fiberglass,25,3,0,30,118.0
220519,Glulam,ICF,Wood Joist,Metal,Spray Foam,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,10,3,0,20,349.0
14881,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Metal,Mineral Wool,Mineral Wool,Mod Bit,Double Glazed,Aluminum,10,3,0,20,132.8
68043,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,XPS,XPS,Mod Bit,Triple Glazed,Aluminum,25,3,0,0,233.5
140100,Glulam,Wood Stud,Wood I Joist,EIFS,EIFS,XPS,EPDM,Triple Glazed,PVC,10,3,0,0,96.2
28444,Load Bearing Wood Wall,Wood Stud,CLT,PVC,Mineral Wool,EPS,Mod Bit,Triple Glazed,Aluminum,25,3,0,20,127.3
16812,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,Mineral Wool,XPS,EPDM,Double Glazed,PVC,10,3,0,0,90.0
105437,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,XPS,PVC,Triple Glazed,Aluminum,25,3,0,30,124.9
20084,Load Bearing Wood Wall,Wood Stud,Wood I Joist,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,Wood,10,3,0,30,88.2
234864,Glulam,ICF,Wood I Joist,EIFS,EIFS,Mineral Wool,PVC,Double Glazed,Aluminum,10,3,0,0,228.9
347,Load Bearing Wood Wall,Wood Stud,Wood Joist,Brick,XPS,Polyiso,Mod Bit,Double Glazed,Fiberglass,25,3,0,30,124.0
89289,Glulam,Steel Stud,Wood Joist,Metal,Mineral Wool,XPS,PVC,Double Glazed,Fiberglass,25,3,0,0,151.4
86127,Load Bearing Wood Wall,ICF,CLT,Fiberboard,Spray Foam,Polyiso,PVC,Double Glazed,PVC,25,3,0,0,312.2
248109,Glulam,ICF,CLT,EIFS,EIFS,Polyiso,EPDM,Triple Glazed,Wood,25,3,0,0,240.8
48382,Load Bearing Wood Wall,CLT,CLT,Metal,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Wood,25,3,0,20,174.2
189961,Glulam,Wood Stud OVE,CLT,Metal,Cellulose,Mineral Wool,PVC,Triple Glazed,Aluminum,10,3,0,20,153.9
4749,Load Bearing Wood Wall,Wood Stud,Wood Joist,PVC,XPS,XPS,EPDM,Triple Glazed,Wood,25,3,0,0,108.9
80216,Load Bearing Wood Wall,ICF,CLT,PVC,Mineral Wool,EPS,PVC,Double Glazed,Fiberglass,10,3,0,30,234.1
218487,Glulam,ICF,Wood Joist,Metal,XPS,EPS,PVC,Triple Glazed,PVC,25,3,0,0,263.7
229312,Glulam,ICF,Wood I Joist,Brick,Spray Foam,XPS,Mod Bit,Double Glazed,PVC,25,3,0,20,306.4
121540,Glulam,Wood Stud,Wood Joist,Brick,Mineral Wool,XPS,PVC,Double Glazed,Aluminum,25,3,0,20,118.2
142979,Glulam,Wood Stud,Wood I Joist,Fiberboard,Fiberglass,XPS,EPDM,Triple Glazed,Fiberglass,25,3,0,30,95.4
21271,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Fiberboard,XPS,Mineral Wool,EPDM,Double Glazed,Fiberglass,10,3,0,20,101.9
232653,Glulam,ICF,Wood I Joist,PVC,XPS,Mineral Wool,Mod Bit,Triple Glazed,Wood,25,3,0,0,224.2
150748,Glulam,Wood Stud,CLT,PVC,Spray Foam,Polyiso,EPDM,Triple Glazed,Aluminum,25,3,0,20,194.2
185440,Glulam,Wood Stud OVE,CLT,Brick,Mineral Wool,Mineral Wool,EPDM,Double Glazed,PVC,25,3,0,20,141.8
2224,Load Bearing Wood Wall,Wood Stud,Wood Joist,Brick,Spray Foam,Mineral Wool,Mod Bit,Double Glazed,PVC,25,3,0,20,188.8
101456,Glulam,Steel Stud,Wood I Joist,Metal,Fiberglass,XPS,Mod Bit,Triple Glazed,Fiberglass,10,3,0,30,156.6
242891,Glulam,ICF,CLT,Metal,Fiberglass,Polyiso,EPDM,Double Glazed,Fiberglass,25,3,0,30,248.2
93242,Glulam,Steel Stud,Wood Joist,PVC,Spray Foam,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,10,3,0,30,196.8
126404,Glulam,Wood Stud,Wood Joist,PVC,Mineral Wool,EPS,EPDM,Double Glazed,Wood,10,3,0,30,78.8
16955,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,Mineral Wool,EPS,EPDM,Double Glazed,Fiberglass,25,3,0,30,86.8
52967,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Mineral Wool,Mineral Wool,EPDM,Double Glazed,Wood,25,3,0,30,211.9
219044,Glulam,ICF,Wood Joist,Metal,Mineral Wool,EPS,PVC,Double Glazed,Wood,10,3,0,30,249.8
32149,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,Mineral Wool,PVC,Triple Glazed,PVC,10,3,0,20,119.1
53941,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Spray Foam,Polyiso,Mod Bit,Triple Glazed,PVC,10,3,0,20,338.6
79740,Load Bearing Wood Wall,ICF,CLT,PVC,XPS,EPS,EPDM,Double Glazed,PVC,10,3,0,0,267.2
80077,Load Bearing Wood Wall,ICF,CLT,PVC,Mineral Wool,XPS,PVC,Double Glazed,PVC,10,3,0,20,250.9
204858,Glulam,CLT,Wood I Joist,Brick,XPS,Polyiso,Mod Bit,Triple Glazed,Wood,10,3,0,0,151.0
57637,Load Bearing Wood Wall,ICF,Wood Joist,PVC,Fiberglass,XPS,PVC,Triple Glazed,PVC,10,3,0,20,217.8
86973,Glulam,Steel Stud,Wood Joist,Brick,XPS,Mineral Wool,EPDM,Triple Glazed,Wood,25,3,0,0,150.2
68441,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,XPS,Mineral Wool,PVC,Triple Glazed,PVC,25,3,0,30,211.0
131508,Glulam,Wood Stud,Wood Joist,Fiberboard,Fiberglass,EPS,PVC,Triple Glazed,PVC,10,3,0,0,85.0
199477,Glulam,CLT,Wood Joist,Brick,Mineral Wool,EPS,PVC,Triple Glazed,PVC,10,3,0,20,134.7
95069,Glulam,Steel Stud,Wood Joist,EIFS,EIFS,XPS,PVC,Triple Glazed,Aluminum,25,3,0,30,122.9
162902,Glulam,Wood Stud OVE,Wood Joist,PVC,Fiberglass,Mineral Wool,PVC,Triple Glazed,PVC,10,3,0,30,75.6
104140,Glulam,Steel Stud,Wood I Joist,PVC,Fiberglass,Mineral Wool,PVC,Triple Glazed,Aluminum,25,3,0,20,112.0
139467,Glulam,Wood Stud,Wood I Joist,EIFS,EIFS,XPS,Mod Bit,Triple Glazed,Aluminum,25,3,0,0,107.8
53994,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Spray Foam,Polyiso,EPDM,Triple Glazed,Wood,10,3,0,0,341.5
154040,Glulam,Wood Stud,CLT,Fiberboard,Mineral Wool,EPS,EPDM,Double Glazed,Fiberglass,10,3,0,30,113.6
51166,Load Bearing Wood Wall,CLT,CLT,Fiberboard,XPS,Mineral Wool,PVC,Triple Glazed,Wood,25,3,0,20,152.4
51896,Load Bearing Wood Wall,ICF,Wood Joist,Brick,XPS,XPS,Mod Bit,Double Glazed,Fiberglass,10,3,0,30,256.0
35196,Load Bearing Wood Wall,CLT,Wood Joist,Brick,Mineral Wool,XPS,Mod Bit,Double Glazed,PVC,10,3,0,0,140.2
